k,mean accuracy,mean log loss,start time(ms),end time(ms),Elapsed time(ms)
1475,0.9380768,0.14570205,1.54E+12,1.54E+12,1006217
1476,0.9382698,0.14582877,1.54E+12,1.54E+12,1003952
1477,0.9382698,0.14584415,1.54E+12,1.54E+12,1014971
1478,0.9382698,0.14586745,1.54E+12,1.54E+12,1013798
1479,0.939042,0.14633557,1.54E+12,1.54E+12,1014595
1480,0.939042,0.14635023,1.54E+12,1.54E+12,1010509
1481,0.939042,0.1463646,1.54E+12,1.54E+12,1015558
1482,0.939042,0.14637807,1.54E+12,1.54E+12,1013436
1483,0.939042,0.14640692,1.54E+12,1.54E+12,1010393
1484,0.939042,0.14642172,1.54E+12,1.54E+12,1022674
1485,0.939042,0.14643687,1.54E+12,1.54E+12,1014050
1486,0.939042,0.14645308,1.54E+12,1.54E+12,1016229
1487,0.939042,0.14646809,1.54E+12,1.54E+12,1012997
1488,0.939042,0.14648202,1.54E+12,1.54E+12,1016551
1489,0.939042,0.14649697,1.54E+12,1.54E+12,1021038
1490,0.93865585,0.14615482,1.54E+12,1.54E+12,1023778
1491,0.93865585,0.14618175,1.54E+12,1.54E+12,1015457
1492,0.93846285,0.14605863,1.54E+12,1.54E+12,1030067
1493,0.93846285,0.14607437,1.54E+12,1.54E+12,1033131
1494,0.93846285,0.14608967,1.54E+12,1.54E+12,1030333
1495,0.93846285,0.14609395,1.54E+12,1.54E+12,1030640
1496,0.93846285,0.14610924,1.54E+12,1.54E+12,1031769
1497,0.93826973,0.14590564,1.54E+12,1.54E+12,1036964
1498,0.93826973,0.14591819,1.54E+12,1.54E+12,1032013
1499,0.93826973,0.14593372,1.54E+12,1.54E+12,1033741
1500,0.93826973,0.1459493,1.54E+12,1.54E+12,1034423
1501,0.93826973,0.14596549,1.54E+12,1.54E+12,1036442
1502,0.93826973,0.14598164,1.54E+12,1.54E+12,1028101
1503,0.93826973,0.14599681,1.54E+12,1.54E+12,1032590
1504,0.93826973,0.14601275,1.54E+12,1.54E+12,1038388
1505,0.93826973,0.14604819,1.54E+12,1.54E+12,1043019
1506,0.93826973,0.14599583,1.54E+12,1.54E+12,1032565
1507,0.93826973,0.1460177,1.54E+12,1.54E+12,1042451
1508,0.93826973,0.14598411,1.54E+12,1.54E+12,1043021
1509,0.93826973,0.1460009,1.54E+12,1.54E+12,1042798
1510,0.93826973,0.14601728,1.54E+12,1.54E+12,1057805
1511,0.93826973,0.14628306,1.54E+12,1.54E+12,1052683
1512,0.93826973,0.146316,1.54E+12,1.54E+12,1055882
1513,0.93826973,0.14662215,1.54E+12,1.54E+12,1073383
1514,0.93826973,0.14664052,1.54E+12,1.54E+12,1069297
1515,0.93826973,0.14668049,1.54E+12,1.54E+12,1072098
1516,0.93826973,0.14669925,1.54E+12,1.54E+12,1070914
1517,0.9374975,0.14675716,1.54E+12,1.54E+12,1088838
1518,0.9373045,0.14665094,1.54E+12,1.54E+12,1091901
1519,0.9373045,0.14694247,1.54E+12,1.54E+12,1102971
1520,0.9373045,0.14696239,1.54E+12,1.54E+12,1107273
1521,0.9373045,0.14723869,1.54E+12,1.54E+12,1121624
1522,0.9373045,0.1475524,1.54E+12,1.54E+12,1136141
1523,0.9373045,0.14757434,1.54E+12,1.54E+12,1130011
1524,0.9373045,0.14806238,1.54E+12,1.54E+12,1153216
1525,0.9374975,0.14826421,1.54E+12,1.54E+12,1161572
1526,0.9374975,0.14886978,1.54E+12,1.54E+12,1195130
1527,0.9373045,0.14876854,1.54E+12,1.54E+12,1178315
1528,0.9373045,0.14880821,1.54E+12,1.54E+12,1183433
1529,0.9373045,0.14883283,1.54E+12,1.54E+12,1182013
1530,0.9373045,0.14885996,1.54E+12,1.54E+12,1176129
1531,0.9373045,0.14888081,1.54E+12,1.54E+12,1191061
1532,0.9374975,0.14924812,1.54E+12,1.54E+12,1198668
1533,0.9374975,0.14958733,1.54E+12,1.54E+12,1205717
1534,0.9374975,0.14986125,1.54E+12,1.54E+12,1213007
1535,0.9374975,0.1499075,1.54E+12,1.54E+12,1219195
1536,0.9374975,0.1499281,1.54E+12,1.54E+12,1218314
1537,0.9374975,0.14995924,1.54E+12,1.54E+12,1209607
1538,0.9374975,0.15023191,1.54E+12,1.54E+12,1226709
1539,0.9374975,0.15023224,1.54E+12,1.54E+12,1238198
1540,0.9376906,0.15040623,1.54E+12,1.54E+12,1228337
1541,0.9376906,0.15072449,1.54E+12,1.54E+12,1236720
1542,0.9376906,0.15076117,1.54E+12,1.54E+12,1239850
1543,0.9376906,0.15078041,1.54E+12,1.54E+12,1232818
1544,0.9376906,0.15082099,1.54E+12,1.54E+12,1244767
1545,0.9376906,0.15086362,1.54E+12,1.54E+12,1238537
1546,0.9376906,0.15116082,1.54E+12,1.54E+12,1249460
1547,0.9376906,0.15118024,1.54E+12,1.54E+12,1251650
1548,0.9376906,0.15146263,1.54E+12,1.54E+12,1263765
1549,0.9376906,0.15148048,1.54E+12,1.54E+12,1252475
1550,0.9376906,0.15151063,1.54E+12,1.54E+12,1261565
1551,0.9376906,0.15153775,1.54E+12,1.54E+12,1261113
1552,0.9376906,0.1515626,1.54E+12,1.54E+12,1251061
1553,0.9376906,0.15181705,1.54E+12,1.54E+12,1271420
1554,0.9376906,0.1518455,1.54E+12,1.54E+12,1272032
1555,0.9376906,0.15189135,1.54E+12,1.54E+12,1283045
1556,0.9376906,0.151928,1.54E+12,1.54E+12,1270720
1557,0.9376906,0.15223983,1.54E+12,1.54E+12,1281525
1558,0.9376906,0.15225807,1.54E+12,1.54E+12,1297472
1559,0.9376906,0.1522989,1.54E+12,1.54E+12,1294608
1560,0.9376906,0.15232739,1.54E+12,1.54E+12,1279433
1561,0.9376906,0.152368,1.54E+12,1.54E+12,1280512
1562,0.9376906,0.15239772,1.54E+12,1.54E+12,1279330
1563,0.9376906,0.1524279,1.54E+12,1.54E+12,1281090
1564,0.9376906,0.15245244,1.54E+12,1.54E+12,1289028
1565,0.9376906,0.15248144,1.54E+12,1.54E+12,1285088
1566,0.9376906,0.15250969,1.54E+12,1.54E+12,1282443
1567,0.9376906,0.15252866,1.54E+12,1.54E+12,1283142
1568,0.9376906,0.15256506,1.54E+12,1.54E+12,1284520
1569,0.9376906,0.15258211,1.54E+12,1.54E+12,1283027
1570,0.9376906,0.15259986,1.54E+12,1.54E+12,1289246
1571,0.9376906,0.15261856,1.54E+12,1.54E+12,1294651
1572,0.9376906,0.15263711,1.54E+12,1.54E+12,1291577
1573,0.9376906,0.15267308,1.54E+12,1.54E+12,1289562
1574,0.9376906,0.15269162,1.54E+12,1.54E+12,1306314
1575,0.9376906,0.1527107,1.54E+12,1.54E+12,1292769
1576,0.9376906,0.15272954,1.54E+12,1.54E+12,1300247
1577,0.9376906,0.1527478,1.54E+12,1.54E+12,1305626
1578,0.9376906,0.15276745,1.54E+12,1.54E+12,1310474
1579,0.9376906,0.15278633,1.54E+12,1.54E+12,1295117
1580,0.9376906,0.15280673,1.54E+12,1.54E+12,1299076
1581,0.9376906,0.15282725,1.54E+12,1.54E+12,1303924
1582,0.9376906,0.15284783,1.54E+12,1.54E+12,1301885
1583,0.9376906,0.15286782,1.54E+12,1.54E+12,1303157
1584,0.9376906,0.15288696,1.54E+12,1.54E+12,1307430
1585,0.9376906,0.15290776,1.54E+12,1.54E+12,1309316
1586,0.9376906,0.15292914,1.54E+12,1.54E+12,1301847
1587,0.9376906,0.15295036,1.54E+12,1.54E+12,1301474
1588,0.9376906,0.15297092,1.54E+12,1.54E+12,1307683
1589,0.9376906,0.1529892,1.54E+12,1.54E+12,1312765
1590,0.9376906,0.15300891,1.54E+12,1.54E+12,1315656
1591,0.9376906,0.15302995,1.54E+12,1.54E+12,1306767
1592,0.9376906,0.15305592,1.54E+12,1.54E+12,1314606
1593,0.9376906,0.15307665,1.54E+12,1.54E+12,1311599
1594,0.9376906,0.15309772,1.54E+12,1.54E+12,1311539
1595,0.9376906,0.15311815,1.54E+12,1.54E+12,1306710
1596,0.9376906,0.15313907,1.54E+12,1.54E+12,1313323
1597,0.9376906,0.1531606,1.54E+12,1.54E+12,1310016
1598,0.9376906,0.1531887,1.54E+12,1.54E+12,1310659
1599,0.9376906,0.1532261,1.54E+12,1.54E+12,1314599
1600,0.9376906,0.1532526,1.54E+12,1.54E+12,1322545
1601,0.9376906,0.15328272,1.54E+12,1.54E+12,1321543
1602,0.9376906,0.15332699,1.54E+12,1.54E+12,1324565
1603,0.9374975,0.15321366,1.54E+12,1.54E+12,1322205
1604,0.9374975,0.15323476,1.54E+12,1.54E+12,1324229
1605,0.9374975,0.1532611,1.54E+12,1.54E+12,1323609
1606,0.9374975,0.15331386,1.54E+12,1.54E+12,1329657
1607,0.9374975,0.1533339,1.54E+12,1.54E+12,1326061
1608,0.9376906,0.15350506,1.54E+12,1.54E+12,1328285
1609,0.9376906,0.15354404,1.54E+12,1.54E+12,1337439
1610,0.9376906,0.1535658,1.54E+12,1.54E+12,1336098
1611,0.9376906,0.15362385,1.54E+12,1.54E+12,1342535
1612,0.9376906,0.15368073,1.54E+12,1.54E+12,1344069
1613,0.9376906,0.15374579,1.54E+12,1.54E+12,1341885
1614,0.9376906,0.15379092,1.54E+12,1.54E+12,1346001
1615,0.9376906,0.15381208,1.54E+12,1.54E+12,1351515
1616,0.9376906,0.15384434,1.54E+12,1.54E+12,1349442
1617,0.9376906,0.15393765,1.54E+12,1.54E+12,1353207
1618,0.9376906,0.15398149,1.54E+12,1.54E+12,1353100
1619,0.9376906,0.15406904,1.54E+12,1.54E+12,1372845
1620,0.9376906,0.15410629,1.54E+12,1.54E+12,1353896
1621,0.9376906,0.15418203,1.54E+12,1.54E+12,1364518
1622,0.9376906,0.15427683,1.54E+12,1.54E+12,1370066
1623,0.9376906,0.15436426,1.54E+12,1.54E+12,1361524
1624,0.9376906,0.1544,1.54E+12,1.54E+12,1371455
1625,0.9376906,0.15449224,1.54E+12,1.54E+12,1381148
1626,0.9376906,0.15453573,1.54E+12,1.54E+12,1377465
1627,0.9376906,0.15455334,1.54E+12,1.54E+12,1367191
1628,0.9376906,0.15466061,1.54E+12,1.54E+12,1272679
1629,0.9376906,0.1547276,1.54E+12,1.54E+12,1276089
1630,0.9376906,0.15477023,1.54E+12,1.54E+12,1283909
1631,0.9376906,0.15483685,1.54E+12,1.54E+12,1288862
1632,0.9376906,0.15486638,1.54E+12,1.54E+12,1289386
1633,0.9374975,0.15476924,1.54E+12,1.54E+12,1294579
1634,0.9376906,0.15495744,1.54E+12,1.54E+12,1294802
1635,0.9376906,0.15498832,1.54E+12,1.54E+12,1295311
1636,0.9376906,0.15502425,1.54E+12,1.54E+12,1296580
1637,0.9376906,0.1550554,1.54E+12,1.54E+12,1297039
1638,0.9376906,0.1550869,1.54E+12,1.54E+12,1297379
1639,0.9376906,0.15510355,1.54E+12,1.54E+12,1298716
1640,0.9376906,0.1551245,1.54E+12,1.54E+12,1298593
1641,0.9376906,0.15516214,1.54E+12,1.54E+12,1300348
1642,0.9376906,0.15517893,1.54E+12,1.54E+12,1300726
1643,0.9376906,0.15522838,1.54E+12,1.54E+12,1301804
1644,0.9376906,0.15524974,1.54E+12,1.54E+12,1300615
1645,0.9376906,0.15527177,1.54E+12,1.54E+12,1308064
1646,0.9376906,0.15528889,1.54E+12,1.54E+12,1296180
1647,0.9376906,0.15544516,1.54E+12,1.54E+12,1296145
1648,0.9376906,0.1554419,1.54E+12,1.54E+12,1309378
1649,0.9376906,0.15547323,1.54E+12,1.54E+12,1312196
1650,0.9376906,0.15549159,1.54E+12,1.54E+12,1311617
1651,0.9376906,0.1555105,1.54E+12,1.54E+12,1306214
1652,0.9376906,0.15552957,1.54E+12,1.54E+12,1301779
1653,0.9376906,0.1555948,1.54E+12,1.54E+12,1300751
1654,0.9376906,0.155619,1.54E+12,1.54E+12,1316035
1655,0.9376906,0.15564503,1.54E+12,1.54E+12,1304494
1656,0.9376906,0.15563306,1.54E+12,1.54E+12,1321929
1657,0.9376906,0.15563984,1.54E+12,1.54E+12,1326970
1658,0.9376906,0.15569012,1.54E+12,1.54E+12,1323919
1659,0.9376906,0.15572543,1.54E+12,1.54E+12,1319167
1660,0.9376906,0.15570004,1.54E+12,1.54E+12,1326962
1661,0.9376906,0.15578893,1.54E+12,1.54E+12,1319424
1662,0.9376906,0.15582825,1.54E+12,1.54E+12,1334150
1663,0.9376906,0.1558473,1.54E+12,1.54E+12,1331772
1664,0.9376906,0.1558674,1.54E+12,1.54E+12,1336081
1665,0.9376906,0.1559243,1.54E+12,1.54E+12,1340952
1666,0.9376906,0.15595947,1.54E+12,1.54E+12,1341437
1667,0.9376906,0.15604988,1.54E+12,1.54E+12,1341640
1668,0.9376906,0.15607035,1.54E+12,1.54E+12,1345744
1669,0.9376906,0.15609214,1.54E+12,1.54E+12,1347193
1670,0.9376906,0.15611851,1.54E+12,1.54E+12,1353835
1671,0.9376906,0.15614,1.54E+12,1.54E+12,1352637
1672,0.9376906,0.15616,1.54E+12,1.54E+12,1354308
1673,0.9376906,0.15621145,1.54E+12,1.54E+12,1351911
1674,0.9376906,0.15625766,1.54E+12,1.54E+12,1359573
1675,0.9376906,0.15626673,1.54E+12,1.54E+12,1364769
1676,0.9376906,0.15628786,1.54E+12,1.54E+12,1363616
1677,0.9376906,0.1563156,1.54E+12,1.54E+12,1362053
1678,0.9376906,0.15635142,1.54E+12,1.54E+12,1365930
1679,0.9376906,0.15637156,1.54E+12,1.54E+12,1365376
1680,0.9376906,0.1564064,1.54E+12,1.54E+12,1376415
1681,0.9376906,0.15642792,1.54E+12,1.54E+12,1377347
1682,0.9376906,0.15649042,1.54E+12,1.54E+12,1378507
1683,0.9376906,0.15652521,1.54E+12,1.54E+12,1380388
1684,0.9376906,0.15655257,1.54E+12,1.54E+12,1381904
1685,0.9376906,0.15657192,1.54E+12,1.54E+12,1381739
1686,0.9376906,0.15663551,1.54E+12,1.54E+12,1383954
1687,0.9376906,0.15666166,1.54E+12,1.54E+12,1381247
1688,0.9376906,0.15668108,1.54E+12,1.54E+12,1384367
1689,0.9376906,0.15671225,1.54E+12,1.54E+12,1382970
1690,0.9376906,0.15674467,1.54E+12,1.54E+12,1375903
1691,0.9376906,0.15677434,1.54E+12,1.54E+12,1384329
1692,0.9376906,0.1568072,1.54E+12,1.54E+12,1386182
1693,0.9376906,0.15682533,1.54E+12,1.54E+12,1386302
1694,0.9376906,0.15685818,1.54E+12,1.54E+12,1386535
1695,0.9376906,0.15687692,1.54E+12,1.54E+12,1387087
1696,0.9376906,0.15689553,1.54E+12,1.54E+12,1381146
1697,0.9376906,0.15691285,1.54E+12,1.54E+12,1375927
1698,0.9376906,0.15693729,1.54E+12,1.54E+12,1376176
1699,0.9376906,0.1569756,1.54E+12,1.54E+12,1376953
1700,0.9376906,0.15699904,1.54E+12,1.54E+12,1379224
1701,0.9376906,0.15702274,1.54E+12,1.54E+12,1380225
1702,0.9376906,0.15703908,1.54E+12,1.54E+12,1380608
1703,0.9376906,0.1570636,1.54E+12,1.54E+12,1378253
1704,0.9376906,0.15708163,1.54E+12,1.54E+12,1379244
1705,0.9376906,0.15710439,1.54E+12,1.54E+12,1382368
1706,0.9376906,0.15712085,1.54E+12,1.54E+12,1383970
1707,0.9376906,0.15713769,1.54E+12,1.54E+12,1384376
1708,0.9376906,0.15715387,1.54E+12,1.54E+12,1386269
1709,0.9376906,0.15717015,1.54E+12,1.54E+12,1386857
1710,0.9376906,0.15718672,1.54E+12,1.54E+12,1369950
1711,0.9376906,0.15720299,1.54E+12,1.54E+12,1374755
1712,0.9376906,0.15730187,1.54E+12,1.54E+12,1387215
1713,0.9376906,0.15731844,1.54E+12,1.54E+12,1389490
1714,0.9376906,0.15733466,1.54E+12,1.54E+12,1391682
1715,0.9376906,0.15743217,1.54E+12,1.54E+12,1394562
1716,0.9376906,0.15744916,1.54E+12,1.54E+12,1395349
1717,0.9376906,0.15746646,1.54E+12,1.54E+12,1395064
1718,0.9376906,0.15748969,1.54E+12,1.54E+12,1394801
1719,0.9376906,0.15758523,1.54E+12,1.54E+12,1397025
1720,0.9376906,0.15767914,1.54E+12,1.54E+12,1407707
1721,0.9376906,0.15769568,1.54E+12,1.54E+12,1401079
1722,0.9376906,0.15771249,1.54E+12,1.54E+12,1404269
1723,0.9376906,0.15772922,1.54E+12,1.54E+12,1407742
1724,0.9376906,0.15774457,1.54E+12,1.54E+12,1399355
1725,0.9376906,0.15791182,1.54E+12,1.54E+12,1405550
1726,0.9376906,0.15792945,1.54E+12,1.54E+12,1397434
1727,0.9376906,0.15794772,1.54E+12,1.54E+12,1408012
1728,0.9376906,0.15796506,1.54E+12,1.54E+12,1421061
1729,0.9376906,0.15798822,1.54E+12,1.54E+12,1412802
1730,0.9376906,0.15808415,1.54E+12,1.54E+12,1426328
1731,0.9374975,0.15796739,1.54E+12,1.54E+12,1421672
1732,0.9374975,0.15798542,1.54E+12,1.54E+12,1422628
1733,0.9374975,0.15800372,1.54E+12,1.54E+12,1428866
1734,0.9374975,0.15802094,1.54E+12,1.54E+12,1418789
1735,0.9374975,0.15811619,1.54E+12,1.54E+12,1417678
1736,0.9374975,0.15813495,1.54E+12,1.54E+12,1426864
1737,0.9374975,0.1581529,1.54E+12,1.54E+12,1428414
1738,0.9374975,0.15817109,1.54E+12,1.54E+12,1432270
1739,0.9374975,0.1581883,1.54E+12,1.54E+12,1425409
1740,0.9374975,0.15828058,1.54E+12,1.54E+12,1437441
1741,0.9374975,0.15829709,1.54E+12,1.54E+12,1435752
1742,0.9374975,0.1583921,1.54E+12,1.54E+12,1436690
1743,0.9374975,0.15840428,1.54E+12,1.54E+12,1442586
1744,0.9374975,0.15842138,1.54E+12,1.54E+12,1434454
1745,0.9374975,0.15844609,1.54E+12,1.54E+12,1444047
1746,0.9374975,0.15846327,1.54E+12,1.54E+12,1441229
1747,0.9374975,0.15848145,1.54E+12,1.54E+12,1439656
1748,0.9374975,0.15849432,1.54E+12,1.54E+12,1445377
1749,0.9374975,0.15851244,1.54E+12,1.54E+12,1440703
1750,0.9374975,0.15853055,1.54E+12,1.54E+12,1446504
1751,0.9374975,0.15854944,1.54E+12,1.54E+12,1447446
1752,0.9374975,0.15856746,1.54E+12,1.54E+12,1447827
1753,0.9374975,0.15858504,1.54E+12,1.54E+12,1447561
1754,0.9374975,0.15860248,1.54E+12,1.54E+12,1448275
1755,0.9374975,0.15861465,1.54E+12,1.54E+12,1450279
1756,0.9374975,0.1586308,1.54E+12,1.54E+12,1449905
1757,0.9374975,0.15864265,1.54E+12,1.54E+12,1450932
1758,0.9374975,0.15865923,1.54E+12,1.54E+12,1448156
1759,0.9374975,0.1586743,1.54E+12,1.54E+12,1449538
1760,0.9374975,0.15873513,1.54E+12,1.54E+12,1452917
1761,0.9374975,0.15875086,1.54E+12,1.54E+12,1454462
1762,0.9374975,0.15878299,1.54E+12,1.54E+12,1455705
1763,0.9374975,0.1588299,1.54E+12,1.54E+12,1455639
1764,0.9374975,0.15885769,1.54E+12,1.54E+12,1456241
1765,0.9374975,0.15888609,1.54E+12,1.54E+12,1457843
1766,0.9374975,0.15891407,1.54E+12,1.54E+12,1455483
1767,0.9374975,0.15895209,1.54E+12,1.54E+12,1460633
1768,0.9374975,0.15896781,1.54E+12,1.54E+12,1465078
1769,0.9374975,0.15899402,1.54E+12,1.54E+12,1458438
1770,0.9374975,0.15901086,1.54E+12,1.54E+12,1460212
1771,0.9374975,0.15903866,1.54E+12,1.54E+12,1470560
1772,0.9374975,0.159053,1.54E+12,1.54E+12,1471195
1773,0.9374975,0.159099,1.54E+12,1.54E+12,1471078
1774,0.9374975,0.15912506,1.54E+12,1.54E+12,1473681
1775,0.9374975,0.15919098,1.54E+12,1.54E+12,1476330
1776,0.9374975,0.15924242,1.54E+12,1.54E+12,1470788
1777,0.9374975,0.15928052,1.54E+12,1.54E+12,1470251
1778,0.9374975,0.15934813,1.54E+12,1.54E+12,1472033
1779,0.9374975,0.1593993,1.54E+12,1.54E+12,1472346
1780,0.9374975,0.15943396,1.54E+12,1.54E+12,1475664
1781,0.9374975,0.1594483,1.54E+12,1.54E+12,1472300
1782,0.9374975,0.1594634,1.54E+12,1.54E+12,1475221
1783,0.9374975,0.15954724,1.54E+12,1.54E+12,1477559
1784,0.9374975,0.15956947,1.54E+12,1.54E+12,1479869
1785,0.9376906,0.15980798,1.54E+12,1.54E+12,1485379
1786,0.9376906,0.15990171,1.54E+12,1.54E+12,1486592
1787,0.9376906,0.1599199,1.54E+12,1.54E+12,1487783
1788,0.9376906,0.15996848,1.54E+12,1.54E+12,1494027
1789,0.9376906,0.16010381,1.54E+12,1.54E+12,1508779
1790,0.9376906,0.16013947,1.54E+12,1.54E+12,1509820
1791,0.9376906,0.16025652,1.54E+12,1.54E+12,1515618
1792,0.9376906,0.16034783,1.54E+12,1.54E+12,1506361
1793,0.9376906,0.16047744,1.54E+12,1.54E+12,1513933
1794,0.9376906,0.16052733,1.54E+12,1.54E+12,1525562
1795,0.9376906,0.16055807,1.54E+12,1.54E+12,1498525
1796,0.9376906,0.16070002,1.54E+12,1.54E+12,1495155
1797,0.9376906,0.16080728,1.54E+12,1.54E+12,1521960
1798,0.9376906,0.16086522,1.54E+12,1.54E+12,1527965
1799,0.9376906,0.16089489,1.54E+12,1.54E+12,1529827
1800,0.9376906,0.16095039,1.54E+12,1.54E+12,1515532
1801,0.9376906,0.16098619,1.54E+12,1.54E+12,1535624
1802,0.9376906,0.1610974,1.54E+12,1.54E+12,1560674
1803,0.9376906,0.16111572,1.54E+12,1.54E+12,1541358
1804,0.9376906,0.1612185,1.54E+12,1.54E+12,1542743
1805,0.9376906,0.16126359,1.54E+12,1.54E+12,1543983
1806,0.9376906,0.16128421,1.54E+12,1.54E+12,1545315
1807,0.9376906,0.16136749,1.54E+12,1.54E+12,1548245
1808,0.9376906,0.16138124,1.54E+12,1.54E+12,1547485
1809,0.9376906,0.16139482,1.54E+12,1.54E+12,1541731
1810,0.9376906,0.16147289,1.54E+12,1.54E+12,1545744
1811,0.9376906,0.16150734,1.54E+12,1.54E+12,1552441
1812,0.9376906,0.16152105,1.54E+12,1.54E+12,1545238
1813,0.9376906,0.16153418,1.54E+12,1.54E+12,1554218
1814,0.9376906,0.16154833,1.54E+12,1.54E+12,1548913
1815,0.9376906,0.16162524,1.54E+12,1.54E+12,1555460
1816,0.9376906,0.16163875,1.54E+12,1.54E+12,1554109
1817,0.9376906,0.16165239,1.54E+12,1.54E+12,1552338
1818,0.9376906,0.1616661,1.54E+12,1.54E+12,1558395
1819,0.9376906,0.16170463,1.54E+12,1.54E+12,1552443
1820,0.9376906,0.1617184,1.54E+12,1.54E+12,1559688
1821,0.9376906,0.16173296,1.54E+12,1.54E+12,1555039
1822,0.9376906,0.16176555,1.54E+12,1.54E+12,1560682
1823,0.9376906,0.16182564,1.54E+12,1.54E+12,1559813
1824,0.9376906,0.16188455,1.54E+12,1.54E+12,1561474
1825,0.9376906,0.16194804,1.54E+12,1.54E+12,1570013
1826,0.9376906,0.16197547,1.54E+12,1.54E+12,1561105
1827,0.9376906,0.16200265,1.54E+12,1.54E+12,1579887
1828,0.9376906,0.16202073,1.54E+12,1.54E+12,1565291
1829,0.9376906,0.16206498,1.54E+12,1.54E+12,1575274
1830,0.9376906,0.16212872,1.54E+12,1.54E+12,1572860
1831,0.9376906,0.16219507,1.54E+12,1.54E+12,1575873
1832,0.9376906,0.16222307,1.54E+12,1.54E+12,1580798
1833,0.9376906,0.16223715,1.54E+12,1.54E+12,1575874
1834,0.9376906,0.16228804,1.54E+12,1.54E+12,1586050
1835,0.9376906,0.16231522,1.54E+12,1.54E+12,1575563
1836,0.9376906,0.16232929,1.54E+12,1.54E+12,1584507
1837,0.9376906,0.16235335,1.54E+12,1.54E+12,1584951
1838,0.9376906,0.1623677,1.54E+12,1.54E+12,1588413
1839,0.9376906,0.16241944,1.54E+12,1.54E+12,1590103
1840,0.9376906,0.16243425,1.54E+12,1.54E+12,1594910
1841,0.9376906,0.16245869,1.54E+12,1.54E+12,1594443
1842,0.9376906,0.16249827,1.54E+12,1.54E+12,1601526
1843,0.9376906,0.16251317,1.54E+12,1.54E+12,1599770
1844,0.9376906,0.16252854,1.54E+12,1.54E+12,1600815
1845,0.9376906,0.16254342,1.54E+12,1.54E+12,1594722
1846,0.9376906,0.16256085,1.54E+12,1.54E+12,1601182
1847,0.9376906,0.1625762,1.54E+12,1.54E+12,1603059
1848,0.9376906,0.16278324,1.54E+12,1.54E+12,1611311
1849,0.9376906,0.16280015,1.54E+12,1.54E+12,1610064
1850,0.9376906,0.16281705,1.54E+12,1.54E+12,1608612
1851,0.9376906,0.16283342,1.54E+12,1.54E+12,1612733
1852,0.9376906,0.16286762,1.54E+12,1.54E+12,1612049
1853,0.9376906,0.16288498,1.54E+12,1.54E+12,1616178
1854,0.9376906,0.16290142,1.54E+12,1.54E+12,1612334
1855,0.9376906,0.16291863,1.54E+12,1.54E+12,1613865
1856,0.9376906,0.1629518,1.54E+12,1.54E+12,1614957
1857,0.9376906,0.16319437,1.54E+12,1.54E+12,1630605
1858,0.9376906,0.16321267,1.54E+12,1.54E+12,1629791
1859,0.9376906,0.16323072,1.54E+12,1.54E+12,1629878
1860,0.9376906,0.16327661,1.54E+12,1.54E+12,1634796
1861,0.9376906,0.16333184,1.54E+12,1.54E+12,1640490
1862,0.9376906,0.16333963,1.54E+12,1.54E+12,1641218
1863,0.9376906,0.16337028,1.54E+12,1.54E+12,1642256
1864,0.9376906,0.16339013,1.54E+12,1.54E+12,1642123
1865,0.9378837,0.16354284,1.54E+12,1.54E+12,1643562
1866,0.9378837,0.16356052,1.54E+12,1.54E+12,1642707
1867,0.9378837,0.16394123,1.54E+12,1.54E+12,1659553
1868,0.9378837,0.16416433,1.54E+12,1.54E+12,1666620
1869,0.9378837,0.16436005,1.54E+12,1.54E+12,1673907
1870,0.9382683,0.16523705,1.54E+12,1.54E+12,1693161
1871,0.9382683,0.1652584,1.54E+12,1.54E+12,1698812
1872,0.9382683,0.16541776,1.54E+12,1.54E+12,1705280
1873,0.9382683,0.16543797,1.54E+12,1.54E+12,1707128
1874,0.9382683,0.16549024,1.54E+12,1.54E+12,1709923
1875,0.9384614,0.16584048,1.54E+12,1.54E+12,1721510
1876,0.9384614,0.16595593,1.54E+12,1.54E+12,1723870
1877,0.9384614,0.16614804,1.54E+12,1.54E+12,1731477
1878,0.9384614,0.16628847,1.54E+12,1.54E+12,1738498
1879,0.9390405,0.16689324,1.54E+12,1.54E+12,1741974
1880,0.9390405,0.16698639,1.54E+12,1.54E+12,1745049
1881,0.9390405,0.16726215,1.54E+12,1.54E+12,1762257
1882,0.9390405,0.16744666,1.54E+12,1.54E+12,1765365
1883,0.9390405,0.16746463,1.54E+12,1.54E+12,1765655
1884,0.9390405,0.1674892,1.54E+12,1.54E+12,1765060
1885,0.9390405,0.16771658,1.54E+12,1.54E+12,1775064
1886,0.93923205,0.16816519,1.54E+12,1.54E+12,1790816
1887,0.93923205,0.16826671,1.54E+12,1.54E+12,1794520
1888,0.93923205,0.16865149,1.54E+12,1.54E+12,1812716
1889,0.9394251,0.16881098,1.54E+12,1.54E+12,1812591
1890,0.9394251,0.16891578,1.54E+12,1.54E+12,1813526
1891,0.9394251,0.16910252,1.54E+12,1.54E+12,1823177
1892,0.9394251,0.1692299,1.54E+12,1.54E+12,1828433
1893,0.9394251,0.16926716,1.54E+12,1.54E+12,1828914
